3.3041771473177555,5.1173487525498285,6.087143570596797,3.4874565369893658,5.445823409268134,0.5518177085369197
6.227477785933491,7.847486629933544,9.418526432399291,5.529995245090161,8.290906020938056,3.5947705001793895
6.07291334782683,6.417721012264772,7.5950619162623765,4.775346652934603,7.126514667244039,4.734517448448958
5.006949559550252,4.875616203514163,5.818818201796129,3.7953513380532513,5.888581400996815,4.424359137657278
4.214911641199252,3.858393598934774,4.538217889790292,3.171446732558353,4.968209932633929,3.7969051985910935
3.5940776012073283,3.1616102904283983,3.792734523418579,2.6227959554324394,4.247565846482225,3.3208864509344953
3.210786444477814,2.683453309908344,3.1751844841676253,2.271765909775129,3.7956285087694264,2.892578355453145
2.8955117587582175,2.3446913469077137,2.760692084823158,2.024484711411186,3.432094246136572,2.5874015309161047
2.683471979676871,2.1244989339833578,2.477083497036759,1.9204473537596327,3.1886761072672973,2.4310375122508883
2.4825495082995417,1.9585774514320327,2.272492663237309,1.832733853294256,2.939793293236382,2.2965703274667226
2.4081634737898634,1.8289915895135347,2.1237295322996075,1.79341072490173,2.8204199330593833,2.2082666938994326
2.281837875185213,1.726609851225048,1.9976531482623379,1.748141356092047,2.6660150394215187,2.109754012531434
2.2359518288019644,1.6390224837500302,1.9207671926083647,1.7455900309863346,2.567220367417958,2.0884975481891193
2.1560297989768338,1.613999698524988,1.8781700042716654,1.723836179614595,2.4408190708279296,2.0216738282661955
2.078580439961568,1.5606670453602098,1.7974730578485592,1.7074616874234372,2.3196628869041884,1.9679378520237527
2.0211613215118662,1.51687130549169,1.7375163846340063,1.6845256031542384,2.209414206807748,1.8925617185212495
1.9437808623644097,1.4814198793923594,1.6832008387809632,1.6803582324069692,2.0863897854679214,1.835901168915109
1.8854693309242847,1.458708027669782,1.6146231225195804,1.6528187263047172,1.998055051294285,1.782817279245469
1.8102256715774614,1.4315419395760929,1.5758444329595755,1.6608390832095838,1.8773664130858387,1.7481449509281055
1.7614648560127166,1.4066843648474743,1.4997918655755165,1.6424723270134007,1.7474841710628042,1.742563546655988
