2.992865331221695,5.248352054300928
5.485109880814244,8.095904110888679
5.124484390322495,6.989774382731761
4.1755041823984635,5.592316726312252
3.491769408070552,4.5448871084927625
2.913356618439975,3.871939305241054
2.527710152103492,3.3593558483723984
2.2683538261486462,2.993594195821509
2.0954963591256854,2.7386939075229044
1.964265749749891,2.52893673508657
1.8831143282338956,2.3954293692068562
1.8260181805443139,2.2577849261442147
1.7981541562982595,2.1549187541610544
1.7621001197953186,2.068031647235018
1.7552773521545255,1.9713869276084346
1.7262517745790487,1.894426945095906
1.7082949688598075,1.8034821856785619
1.6820578539517104,1.735220989290801
1.6670425790923835,1.659742613343392
1.6539173729710879,1.5797823216678335
1.6222589214291945,1.5077838574596698
1.6184034677744839,1.4376879932399138
1.573237621665644,1.3815249077570495
1.5424217150996173,1.3157752693714542
1.515459207159944,1.266191341394848
1.4818657276450433,1.2063849894152079
1.4651179005842985,1.1504702242754596
1.4260470155007916,1.1019325234760626
1.395378028220277,1.0526966512533862
1.3568967608488356,1.0053109435112286
1.3269526992082996,0.9681793052000826
1.2869611480924217,0.9354083840879862
1.2651052984032876,0.8885426347549473
1.2280126886127878,0.8558115209577568
1.190012867834348,0.819979969968417
1.1511223977831404,0.7932524367882732
1.1195321601093189,0.7617345768895181
1.082128081816111,0.7324571255590738
1.0471654395115222,0.7042817329879573
1.0229180488242924,0.6729207337065575
0.988126850468234,0.6486996705036887
0.9643033129115531,0.6289887901759286
0.9274559725742596,0.6023257834094973
0.8988343946871268,0.5836799355857685
0.8730519351451986,0.5645256806940803
0.843217980463699,0.5422916947221522
0.8156086968381182,0.5282499990153317
0.793438405344519,0.5076834293428185
0.7684899524709513,0.48755012617767907
0.7418745871492062,0.470183545138936
0.7165335404064331,0.4487442721502222
0.691006172049484,0.4351959761350237
0.6738583543869363,0.4190361088637913
0.6519060761222292,0.4053419665010739
0.6267687920260515,0.38524172522568884
0.5985840672088458,0.36999890565447346
0.5823021157728452,0.3550608711042722
0.5654792446374299,0.3436127620144888
0.5486472550737495,0.3263527563933736
0.5160247481590065,0.31213824798120454
0.5003605831726088,0.2989413534032815
0.48197908030458286,0.2887868616248229
0.4656600147806126,0.2748351049921229
0.4484109877594335,0.26417379859671847
0.4259201308048815,0.24830568503772604
0.41084421349197886,0.2363735043262447
0.3904215439415681,0.2253030154232342
0.3733336123155325,0.21311027171529232
0.3535608920417485,0.20262992782596156
0.33858910046469487,0.19348982726460404
0.3226912957323271,0.1826001311291763
0.30410573886131603,0.17210555351286685
0.2860891883943514,0.16126398808332526
0.2738399734726885,0.15319184743422634
0.2545201129068037,0.14180199711894023
0.23567525390742117,0.13626344221314032
0.22409143956192568,0.12548802401446818
0.20746241864791362,0.11690103425274288
0.19189020680693517,0.10809188410984441
0.17836383146771573,0.10094358082090188
0.1635454070994967,0.09318160132317513
0.15157756701248987,0.08191575713597088
0.13611752835795482,0.07651015963584844
0.12704552677537723,0.06995903014087351
0.11111179291789651,0.062149555252416874
0.10208512777429204,0.05589223500007352
0.09140707131744406,0.04985987305499173
0.07677189356337259,0.0440083803946018
0.06985585787282377,0.03863828006591094
0.059712532065082674,0.034576621820666203
0.052280959157728554,0.03025446760507517
0.0444431402848048,0.02521989703382059
0.035984747331848435,0.02157179613461637
0.030145022939699867,0.017741808963075253
0.02404648550129801,0.013876540411791144
0.01818316711172399,0.01083298149106021
0.013499482363875236,0.008239305226081116
0.009203713339543099,0.005780614507593376
0.005864742835205946,0.0039128329291348305
0.005654377832747782,0.004087006855896831
