8.60987032872487,3.3483583850499183,2.930971694145055,5.644084715776354,2.0717485529659676,3.107945878429758,5.541790970083619,4.982511265120356,4.168780783576932,2.9611466822054244,2.2220636626257035,4.521343747694633,6.035208468473233
10.93972248967346,5.325947231810696,5.173743749259842,7.591681714933036,4.389598364921589,6.218346205583043,8.534823402323886,7.412583337425431,6.735011958617767,6.366315301270614,5.233613460470685,7.825710691109119,9.411899685606844
7.771073333189649,4.698583446554234,4.7763575035737915,6.044049507631645,4.362024194150683,6.134061341539836,6.812807963532821,6.460242334061734,5.853974796736037,6.319132103483049,5.550001653765777,7.3337814546098805,7.732162339724671
5.57184369582505,3.871755059201717,3.953845455733144,4.722973178038718,3.624895701467322,5.224863676362814,5.202114616050604,5.2285515367583395,4.628002059538803,5.2790073967595115,4.670092153077008,5.954852081647705,5.996174796557027
4.218820118184492,3.307464367804916,3.3727667561008756,3.784586147138132,3.1050126077226126,4.4338937526792845,4.016341422862268,4.369535809229178,3.809387048391673,4.414774813117794,3.955084598374123,4.848982421115325,4.760016454686138
3.372482810464163,2.8560596514557903,2.870349994209751,3.2402194295617592,2.5985706370029225,3.8678573519777273,3.2581982928116244,3.7571194864494353,3.16633467237806,3.774738279823893,3.268651068399833,4.152066802393962,3.90576715952012
2.763328571116772,2.5425239489272355,2.547389609852624,2.8119434809938073,2.266755918738114,3.4147356032744236,2.7642026339539023,3.291420721311879,2.7314975899373444,3.250080029179609,2.805633929494502,3.6288186949743855,3.3628439921542186
2.421057948462722,2.340830337631389,2.3249384209679245,2.537394621693229,2.053913851737751,3.0520126219500963,2.459930852891201,2.933748263375179,2.439743856782815,2.8828681791783355,2.49266890225112,3.2043653977530204,3.000372522688779
2.171819425650592,2.2401887856577885,2.204033264096058,2.386060785114873,1.8941120116384773,2.792210070564877,2.169969525938942,2.7370260075697845,2.2172246996961027,2.625217308043698,2.257467819847654,2.884202702648019,2.7038155850916477
1.9599730228950831,2.183125278527034,2.1040028105190167,2.235712691891347,1.772301837297678,2.5423664989362558,2.0059179912324643,2.5451202111571964,2.082150619182055,2.3637726891898265,2.0415542092929004,2.6700522107768996,2.479393779909262
1.7798547143572858,2.1485438799453775,2.053489208824599,2.1895465624841624,1.6756507128257625,2.419885648162947,1.9262125565802635,2.435161862361501,1.9803830976489667,2.2321425587128116,1.9235253339240665,2.486213844209807,2.3449822245446437
1.685304369694691,2.1361440536847853,2.026006166246956,2.11677367682563,1.6518787419946408,2.2609267692064163,1.8425255484130718,2.3068627745875347,1.9076286615038416,2.110709525586161,1.8038575026447978,2.336177076063237,2.1788937941448423
1.565677719455634,2.1031749881385116,1.9974715207557612,2.0742309156833683,1.6409654428514622,2.1524060409794963,1.8108568591502339,2.22670289966972,1.8691211835831452,2.0054961277869503,1.749921609552348,2.236487699353251,2.046804874635452
1.5440919602327943,2.083334377423618,1.9781803374037863,2.001319747779004,1.599099547765837,2.07413587117201,1.784961534673831,2.1198647835773667,1.806634075735424,1.9387425857778073,1.6943158553026876,2.1194189517764417,1.9327458638846797
1.4967757589525357,2.0625620902964243,1.9789242135619762,1.9480298657621815,1.6036756099452039,1.979283594727116,1.7459396062547379,2.030890734980692,1.7830563395169319,1.8530141434560665,1.6710017678520412,2.0237924645509593,1.8680863598451387
1.454849614387215,2.0381620428817206,1.9385447637304911,1.8756614187440355,1.6171994895001278,1.9148221665156304,1.7317735494977362,1.933371305780235,1.7507920373914412,1.8024191021446114,1.6119354701131796,1.9116591701255388,1.7969321615497162
1.4150155062717444,1.9770426461108406,1.9088912014577826,1.8326024217855863,1.647268793028854,1.8279799972959203,1.688945135314451,1.8219160108426564,1.7172721291586408,1.7110091276729218,1.5826428132684605,1.8188270918827019,1.6984650374335937
1.4041473564555498,1.946906703334074,1.8850929174808497,1.7685440574708848,1.6134721850381275,1.7741856108986735,1.649752054783702,1.770465823653651,1.6732125529361095,1.674446046354748,1.5583575027138363,1.746263336631036,1.6205690257328722
1.38243423435927,1.8890572404962511,1.8393477559297837,1.7082430294184747,1.6531086451727166,1.724381970276844,1.624967417677306,1.677457019841727,1.6537059789701645,1.6443759084098046,1.5498723040255769,1.6417579266238438,1.563876902987995
