5.455203741692724,1.31666248466346,4.962707607952773,7.380805562814809,4.74444599649426,5.64404893880234,7.410493603968278,2.9678446264655474,0.29217081461903555,2.570507948897839,2.8911328626017188,4.765802397156973,2.480855101509453
8.919541564353429,4.55444715966758,8.08554605165128,9.367164281221926,6.6165687370659745,7.639383676433989,10.61455239612172,4.538785948772084,2.91211459664228,6.37256921061312,6.128498348066703,6.9090481348047925,5.175750626328279
7.74240997801967,4.879015439464044,7.225602852194964,6.474747392493457,5.443980151503151,5.550217850444459,8.25967142435497,3.9834757225156188,4.231302185295894,6.387371944954476,6.508013499012228,5.232649000356367,5.463936508099794
6.0320316241142,3.8830606595278403,5.763400314157427,4.763580345083368,4.355885760542164,4.18049033653503,6.368159740869916,3.2370188824381674,4.006759710232656,5.288684586770725,5.722769588258907,3.8566964291792227,4.742562762915641
4.7918042944782595,3.2188561936814053,4.704023437329961,3.7695709892801217,3.747678730194281,3.1768147372728732,5.06653973306756,2.8205214208622325,3.6696301851916733,4.332122253131569,4.843778712407946,3.009035217683967,4.111062140646249
3.8833588821212786,2.5852949949200155,4.0145834934412505,3.062040712350971,3.2629568172189574,2.614787322157505,4.2994477546679555,2.5344704511155642,3.2933447784841645,3.573944223626493,4.13019035888224,2.3534393422650406,3.6162839846897836
3.215764311078315,2.126174800139295,3.4673335236574263,2.653550218038192,2.9536979907588305,2.169672982068383,3.6678309218932217,2.3683033465113903,3.0024540196181984,3.084834867738236,3.700593792305385,1.9204006890930068,3.2092537862349175
2.7219709731917443,1.7786419004872625,3.0798490312113436,2.3465013799942787,2.6833167349340834,1.9917381502610454,3.195884729389158,2.142917262026396,2.6954275188152796,2.6483004161587926,3.399888508757519,1.7679723474232767,2.8614842372452785
2.3378602559688915,1.6161079309987774,2.833640682925491,2.151439097127158,2.5744166098012893,1.7574699319612324,2.888471158214445,2.056819810710062,2.558247618428095,2.3885635367705764,3.126501010066096,1.5138260614514496,2.667426490344361
2.049767992554325,1.45896315508302,2.637224550469963,2.0355760596161745,2.5008244391820234,1.7753522079520079,2.6077470317205678,1.9986867985696628,2.354114483447738,2.154202086514377,2.9736723481898415,1.3443826704845148,2.501342163038107
1.8330263843994652,1.3932354179261432,2.445358503099848,2.0154766665809345,2.459168730466088,1.674742508971336,2.520028612806184,2.049269146192043,2.326744005545023,1.9670663625669274,2.849480439432765,1.2608606736276935,2.4510964560727464
1.6634111506040201,1.3524580241815052,2.3002463452663724,1.8789980854672501,2.4141601548292417,1.644092387547827,2.3544681752534053,1.9436380914794908,2.240723770697255,1.8139288135589935,2.8325381234942952,1.253240925372703,2.28858376009257
1.5378717694976713,1.4091799628595927,2.2029727247090203,1.866034426597229,2.3694965059741806,1.6033277169998907,2.2419062881706657,1.9155017725069108,2.16906597473507,1.7001476443258523,2.731795565597438,1.2528888726983831,2.247452154910518
1.4433859393505453,1.4173646360490078,2.0868180373780447,1.7568168768629016,2.3112310879675553,1.6343487543659143,2.1338287380956458,1.9253310649868354,2.156463946965712,1.6081718797902602,2.5929102089242515,1.2482807849225788,2.168930186668707
1.3507542747052015,1.412162649977799,2.006728854811733,1.7248257698180436,2.243624968319778,1.6684331748518486,2.0197293102223752,1.9078310254567137,2.1523511160323467,1.5511702466973603,2.5292115918396147,1.2568758586573643,2.1033994776877143
1.3086529352067082,1.4525133065041018,1.8747267279056123,1.6550735645984902,2.1818943808514084,1.6717820670068313,1.9440922217320886,1.8746690128909926,2.1455857384062624,1.489725080973094,2.4760571310010895,1.2601391393280614,2.057447127630778
1.2533121845301898,1.5016198117643638,1.8064642356938978,1.622168868366461,2.1060719283697775,1.689250324545386,1.8116579885114468,1.8906698908627881,2.0907812033618893,1.4747948997368108,2.3495696730891344,1.3423046271966315,1.9423470278547734
1.2063212784577788,1.493446707942079,1.7230883936080215,1.573670667840862,2.0404873910355565,1.682466736680461,1.7471430802024175,1.8817025594946035,2.0487765341750186,1.4362108589162161,2.2209605444310396,1.3329991276379716,1.924135783230023
