3.7830760689088114,2.7659654059755856,6.145204912281325
6.7571327963067445,5.1478703239104515,8.872170577382459
6.309989531442443,4.897435058339717,7.115156505823144
5.192157410518602,4.0450383848491605,5.472038060120362
4.320515061708648,3.437996630313385,4.289039037630972
3.701339943522556,2.9038272182275238,3.555019568806204
3.223773941668259,2.5496445496303184,3.0261520246515583
2.8730602017069002,2.308513081343656,2.692740551226158
2.6336540062649263,2.1593168890292738,2.423052899949718
2.419692922145867,2.039011624902221,2.2408688200182274
2.299288207927509,1.965401313849757,2.1196658944135685
2.1672102483403757,1.917001304667216,2.015548191764568
2.080383170564314,1.888960592739551,1.930373595352007
2.004937631126393,1.8571455675671198,1.864688149029695
1.9225050838018178,1.8475646537916337,1.8040514476414207
1.8572177258037228,1.817559357925025,1.7472544731275788
1.7789866760895519,1.7953766999265224,1.683523232584861
1.732152642624578,1.7675170409036922,1.621909354194463
1.6772253045368817,1.7451280141294858,1.5717233679738383
1.6170468347555593,1.7247558865941615,1.5087942006628257
1.5638552959124363,1.6891477764638,1.4411774244880815
1.512005489162906,1.6764038831918044,1.392127100592788
1.4644747159406015,1.6223168336100662,1.3452256945886087
1.4086819677266331,1.5848406536787112,1.2862391059756568
1.3730329230543852,1.5547596111418949,1.2421815491177055
1.3211289285162195,1.5157360811671818,1.1876984244392923
1.2795518023110326,1.4923128451702836,1.1384352664430346
1.2300317336619644,1.4560170100595509,1.0890735822394821
1.1832174793632457,1.4156228543631242,1.0577105894294543
1.1361696873127678,1.3709124340611052,1.0142484726155818
1.1082714943383962,1.3369880065171762,0.9746862535276347
1.0664656825332837,1.2998997075312053,0.9471881929162447
1.0345421083429038,1.2700325902524097,0.9005720059188865
0.9961264506976505,1.2329527259239734,0.8696244561930856
0.958310568826666,1.1853880228977114,0.8437995844718462
0.9269743490232454,1.1466335478072107,0.8190648539470969
0.8922775223565766,1.1195050932539672,0.7870323260017508
0.8653415191574194,1.076975198124999,0.7606218107732291
0.8316359044468199,1.0409630889153014,0.7352375428904957
0.8026222498302855,1.0176520207979027,0.7043212489759165
0.7722085778842208,0.9799384230833603,0.685318436233026
0.7489521056625296,0.9547553945078888,0.6651501111189587
0.7208086713890925,0.9198080682955311,0.6365162202732811
0.6982597114029362,0.8911756176354422,0.6176364166727252
0.6772210777478037,0.8647716390241563,0.5976529512863014
0.6517009500865892,0.8313017415162491,0.5772904530375987
0.6309081375428723,0.8071635613484917,0.5639334711824536
0.6095778405241146,0.7824451056102056,0.5446531304744471
0.5876056325719391,0.7579924246990287,0.526457879305318
0.5660788223774434,0.7295824414199399,0.5099017746634399
0.540986670779965,0.7058552613710367,0.4882136531201312
0.5207120654989796,0.681319155696986,0.4744176920992322
0.5046400178496159,0.6623050841044086,0.46111870497488766
0.4838499537977562,0.6402261669532086,0.4505609278117045
0.4681682227957018,0.613840902567526,0.4255651761756713
0.4479090208316772,0.5855135347461974,0.41055246545721863
0.42889021406906214,0.570509269757559,0.39984304092295087
0.41460664526077634,0.5541850674789032,0.38646506760242216
0.3965868733266355,0.535847169713442,0.371632668043743
0.3744895867695676,0.5041594874082423,0.3539120279959675
0.36358084653506556,0.4873873872636937,0.3428087787917544
0.34786891172506657,0.4683073756915999,0.3354382748478517
0.3333347061662553,0.45310302982549877,0.3177703450101164
0.3181948905693688,0.4373781065607018,0.30888884405541556
0.2987070657545703,0.41303268857468234,0.2926398912037114
0.28532695320364704,0.3980073447562043,0.28157550515537894
0.2715091049173143,0.37989915874895364,0.26881895044859466
0.2574589957336747,0.36173164026593124,0.254918102422216
0.2444313007761884,0.34029000384351227,0.24511290022576682
0.23039380144591093,0.32840219580408503,0.23662054164344715
0.21870464132732564,0.3125685931391865,0.22366422459237115
0.20524039068122238,0.29516767109241426,0.21128189836826008
0.1922281539911181,0.276644850726125,0.1983057044593104
0.18442417897467725,0.2636227008374092,0.1875218834479597
0.16851966274010646,0.2459085757280461,0.17773675342539888
0.15848799992245446,0.22689836044314818,0.17150558480005912
0.14657762694462742,0.21722251648924742,0.15818544052238526
0.13779364228960184,0.20003224195982516,0.14715223333254915
0.12601372848884593,0.18413981549564712,0.1380512422883553
0.11760375743744018,0.1726153506558627,0.12686259629294072
0.10769911088447906,0.15737421815447286,0.11804320002425633
0.09688267905206803,0.14494434231956696,0.10704812355922949
0.08782631765118362,0.13107809360001393,0.09847147140462942
0.07963765204531212,0.12329625958446955,0.092352120468955
0.07085204273323312,0.10771323444266385,0.08125912883648401
0.06359477644341248,0.09921977218175565,0.07380470598564184
0.05661660257353255,0.08740248401029584,0.06831759196581039
0.047880415650774874,0.07441952744687282,0.05903712272463691
0.04295979065921514,0.06696659986496252,0.052853449176085254
0.037681672925380764,0.05737071435738906,0.04688891514171794
0.03314560925254861,0.05012792752106199,0.040783789847492175
0.027820103211674274,0.04220931039162054,0.034706968971257864
0.02308388570998838,0.034548669539074824,0.029757559870997773
0.018534307442272163,0.028982643418078123,0.024906486141581922
0.014817504373115074,0.022893613923709512,0.01944877416543908
0.011487857779466865,0.017551838696942594,0.015015672616671557
0.008676645810169081,0.012789157259705308,0.011950208129048193
0.0058840355059318165,0.00884084008782916,0.008123122611794136
0.003939396936893309,0.005565240310294881,0.005493260437774179
0.004355152563807024,0.005560801884366671,0.004846015567225755
