4.8370219625261806,3.7172920186568517,2.7252594046832472,2.822506087181178,5.662222748725425,7.331804607389056,0.32085559176539286,5.055000171189153,6.166688743916387,3.1164393810525004
8.344531796140595,5.629553019428671,6.129247857371106,6.140604066474439,8.282165752146827,10.588175042649038,3.477292843425134,6.800896718545932,8.660212149054924,4.985103113511396
7.292625999268044,4.721750076719878,6.12002438715265,6.301866830843977,7.046811948438134,8.179402819394978,4.72331973795996,5.610247072091139,6.447182732684097,4.3525374401276515
5.651553451448201,3.6193078431083094,4.970811044215071,5.436668149953666,5.826715214674466,6.286731802733848,4.541741808965046,4.310078173801949,4.728043267885136,3.5961186674164938
4.4993019944228,3.0681920761458246,4.028625937313005,4.6803091736186655,4.946364203896282,4.8264668387333876,3.9379008150111945,3.5331119336211123,3.573039389383639,3.0431549827471307
3.776810064419877,2.5323634936021704,3.329796539910744,3.9710876025328896,4.246379063993998,3.9969380199669136,3.4503170988091525,3.03816644211599,2.922973618777515,2.6045085564295385
3.164510181605416,2.058260560317947,2.814814020445538,3.557922809021514,3.8514419029734834,3.37024211408971,2.981611161981696,2.692529271747912,2.4569638171275785,2.4393600425026527
2.7199497510817348,1.8339725360098416,2.486503192537555,3.228268877603599,3.4874802428185263,2.941311065163777,2.6630648701485473,2.508120800284366,2.1632666734175197,2.199931826326763
2.4315907916529476,1.718656963417249,2.265719624475181,2.9794072062197894,3.278061539775671,2.6135916477716803,2.4966602397065967,2.4201291611867557,1.9427441243067791,2.1114123875134756
2.2356234898616854,1.6243969846568431,2.0398353559133136,2.763397703815347,3.029907548458373,2.355418112214993,2.3486047372338383,2.321725771211233,1.8207731692728648,2.077753406672502
2.0689017655844117,1.548360664389755,1.94448069379944,2.6793233754450583,2.9198310078105325,2.2177985740378436,2.2452802582493443,2.2953524412487014,1.6672792050292293,2.059196255407819
1.9293772878794384,1.4804892564873,1.8037860554145952,2.53591921371492,2.759121796341137,2.0385884132465897,2.1358080525821266,2.204926674775156,1.618876796805035,2.0653823749391593
1.8279993187075203,1.4862644694876828,1.7523269894195705,2.4554989399045124,2.6774785033092483,1.9439457036365821,2.1044588079814917,2.2259202817663235,1.5334851567527945,2.041697088544268
1.7926798772216228,1.4607019607042722,1.706207304572407,2.3483224276207597,2.534371628004571,1.862003566016849,2.03227430611604,2.1996310251850235,1.5340132555159494,2.036774801900045
1.716215161206566,1.4561108965217924,1.6387043493322584,2.2519990608952845,2.4100494293441312,1.7597876146077236,1.979336855197671,2.1486635274643167,1.5033707755454817,2.0121701330619413
1.6655833329332068,1.4634760556196476,1.5707040450872425,2.1751491777797662,2.2915425288034577,1.6812431438705766,1.8865952684868796,2.0845247643461327,1.4760054292094575,1.9573206361883007
1.6089168133279943,1.490452081880114,1.5098641823513728,2.0681739133831,2.1599637119205273,1.6227254218258647,1.828321865587978,2.0339205753863436,1.430544469693993,1.9129417890565406
1.565541970776404,1.469255854111673,1.5090235301336248,1.9964298747484637,2.0641318124309485,1.55277884099985,1.7717313403460915,1.9528084420413914,1.3921153157567305,1.8833347255280302
1.5308284789521995,1.5058641117515843,1.4856858986334371,1.8931345560155415,1.9255448241647901,1.52497786624632,1.7359966487612484,1.8609361245613214,1.393620239567637,1.8506803590183152
1.4860991844360023,1.4953005173732237,1.4763409972750725,1.8211456407681912,1.7810453368330859,1.4192359998348627,1.7347975822646446,1.811376538483755,1.36547134713061,1.8210778024810732
1.4196692053721531,1.494843560432877,1.4450315717708708,1.725928650459552,1.676516742733005,1.360938422754564,1.6763174735573374,1.7326508133168141,1.3385352171561027,1.7620674170137298
1.3835441454898296,1.5584456943538583,1.4432713284881884,1.6261206764041891,1.5459711280242237,1.276438545267559,1.6490225722586327,1.673897965743841,1.3325055930908027,1.7165466494741193
1.3395538281902772,1.5244200059703796,1.4330224239094869,1.5667013275528028,1.4461445325541604,1.25097256558787,1.6057603758218473,1.625953530360625,1.3021029761759897,1.6565429216309253
1.2806833515952316,1.514900148823775,1.3940762823453887,1.4545610145312007,1.3380155079816116,1.2089926327642408,1.5678501593892824,1.5347740751141838,1.3161949248240137,1.5948681446661384
1.255414947460844,1.516550389289869,1.383345124694902,1.3920588766046873,1.2835497485891116,1.1615714058273892,1.5432152632439289,1.484511255427241,1.2626353911261,1.5614802220405872
1.2051611099259216,1.4947347074508675,1.371086221434549,1.3385677725012042,1.1662707319269106,1.0881812429774864,1.5109780507851327,1.4055563492706582,1.2433236258483185,1.50519200024376
