6.309218467273755,2.9644495674018123,2.883391705263805,5.551286344047597,2.1267805783766054,7.630890912904324,4.041814564982817,6.0512315995484025,0.2718286976899102,4.7867132880574275,3.784487433401881
8.80354110723079,6.119388092658704,6.095984034099172,8.183821071539471,4.279628871133834,10.85293500995656,7.666926030853183,8.911239814445796,3.543140829219408,6.104241217921696,5.6653655259296665
6.487180677965629,6.19346318586605,5.984399991287426,6.976013121530957,4.198008057243528,8.5719210666275,7.047802226179226,7.139408363158565,4.813070009407907,4.954095289093375,4.6745840196512445
4.735977587593941,5.31312842859953,4.849627818269155,5.788473164343405,3.547116732674482,6.676944086515428,5.58225740842234,5.426331187868761,4.679713070876151,3.934409567466352,3.5696062001596878
3.5363569172073315,4.585221843023374,3.929776817292286,4.925963602720357,2.9904279988767186,5.103249499346817,4.517436352503891,4.256008856188754,4.050724414980684,3.310897083690745,3.0318721273034144
2.902752909887387,3.8933743939758996,3.2397718115020098,4.230917775465267,2.5973838898484347,4.169219533285878,3.8115391251879247,3.572134478438543,3.5312339257840026,2.828170748532318,2.5093488437597684
2.424745652733145,3.506918984019295,2.729922565104997,3.8424837801684366,2.441423684170758,3.5648380925777974,3.203457327632887,3.030780345559762,3.044634490413715,2.5773142310852983,2.054043468566213
2.139447112863278,3.1967574536706147,2.4123509111373145,3.4844776634631605,2.2076152746621394,3.0718616173763476,2.74756450283852,2.6828608609605715,2.7128143385327315,2.4020171747863692,1.8275201423808431
1.9128682262778947,2.9658047362853854,2.209978321992258,3.2804172715057676,2.132563956397309,2.6731412219210138,2.456353244777187,2.4493140935719215,2.5341346501659374,2.338955585435862,1.7260972271143205
1.795066675565015,2.761359570688845,1.991991434615072,3.0340629271967847,2.0907423430262693,2.409856935685305,2.2204425122358136,2.2935336440234773,2.3687155081007876,2.2606601788735556,1.6373703745756423
1.636557428234578,2.684323202535295,1.9043966252585196,2.9267881807895506,2.0893426039921175,2.220936748315375,2.0707737604211642,2.1645998782132487,2.2594639039054654,2.237152520466857,1.5731359473386208
1.5932934226816522,2.5454250424868237,1.7735427506789954,2.7678494485791862,2.083257192641642,2.019108062454628,1.8948782073521828,2.0835192770966815,2.1342069275311872,2.1673077488839323,1.5064409619685841
1.5090447869789496,2.4695895008966318,1.7180854137605355,2.6855747381073836,2.0628975841495323,1.8812359429818861,1.7972312436089826,2.0144339329095913,2.0942243789503725,2.181915394544889,1.5236922379428768
1.5124479230204277,2.364364793007323,1.6804118536789685,2.544425034360853,2.068530723555997,1.7987080833953522,1.7442781609112121,1.987208009836869,2.0214709908777744,2.1457337088132746,1.4964054554488273
1.4827747356682803,2.2725496388866544,1.6189330130405934,2.4205436997089653,2.0161454611985428,1.6865316661238718,1.6728763411105536,1.9090117332104874,1.9658597201450665,2.1147993330020194,1.4905972520604829
1.4573411713252833,2.1948402754857685,1.553417876167201,2.302640974737712,1.9720549740549826,1.5961831678937994,1.6195023839580305,1.846364623903326,1.8685514845423596,2.0573215061612427,1.4954237989575583
1.4116673957880213,2.0937586494537856,1.4998629851130059,2.1693350434732053,1.9237574401902868,1.5362347553069897,1.57456199974992,1.7997286774068346,1.8097092203960943,1.9975148885212468,1.5257682022974852
1.3703367000171365,2.0233416786037015,1.5024093854466962,2.0759021250087955,1.90106570370295,1.4887670593198787,1.5406532053344852,1.7185809802456598,1.7538997749883234,1.917013687363084,1.501399460426431
1.377137474339935,1.9182456533144574,1.4884619239799868,1.9400117745772971,1.8676468903606716,1.4474555451464277,1.5231663889723759,1.665851073017435,1.7219393675578227,1.8385299319726038,1.533795289026937
1.3497542718474969,1.847419955646037,1.4759156655308683,1.792101339086193,1.8303494373709535,1.3633839921357955,1.4826426140677642,1.5847300619644729,1.7200539683004608,1.7958666480025678,1.522007754671417
1.3233767825662919,1.7506515590260143,1.4473732469375133,1.687419684927146,1.7646299732238147,1.2926649937880308,1.4385369038326692,1.5162970309732815,1.6643041906307405,1.7262515269328058,1.5205810177961276
