5.939643044431279,2.906518080675154,4.630729349117736,3.255997581449341,2.0720381725702977,4.5878566078259215,2.397592859587729,3.0280324742721056,5.510970063670292,3.371802233270221,5.571298570819547,8.593095341678309
9.332582883501285,5.204943638281148,7.787038617414157,6.291652605293042,4.429516189451708,7.039880789508815,5.443982985297044,6.471307797613596,7.5285767458547745,5.3491787072128405,8.413650033852342,10.892292286393413
7.718372935243964,4.825700436977481,7.204231417267769,6.120185021414497,4.434241403106741,5.945255493806472,5.668173603257309,6.413384642502554,6.186059492100229,4.712107196909765,6.726389369615914,7.75312883933006
5.998551563106043,3.985626600446724,5.822686365906778,5.203102064835784,3.6862043635193276,4.694847859418456,4.774930373582123,5.34281076963692,4.8985493744608135,3.877852233537396,5.149377737720028,5.566990461415083
4.762210549484334,3.393978710556798,4.7730586132859,4.421624752420715,3.1557552526301893,3.8065535404102557,4.021061206174069,4.448665687538368,4.022755763128561,3.312140328407412,3.9934158834678954,4.223204369704272
3.913523349758802,2.8839946066720956,4.105248948471213,3.8646200524984966,2.6403921812188442,3.1688942348580436,3.325319435943393,3.803138455373859,3.448479849390753,2.8596181010448927,3.262926049035155,3.3833485215908423
3.367986669145831,2.552230745569867,3.5843917349819883,3.423579561946638,2.3008420021574425,2.7295440406669718,2.8647898626398485,3.2744013220617116,2.9971054608005994,2.5454294948213443,2.7811189650328827,2.7764054240043023
3.002372985705757,2.3256337432218093,3.179207297509712,3.0694530791990284,2.078348187802274,2.436115445500319,2.5405677005699245,2.9019767764423263,2.6855466509260393,2.342772253653905,2.484308763844381,2.4335138241385494
2.7060019724808866,2.19823545010595,2.876157641468047,2.8140797976246494,1.9175361900663603,2.232784229294792,2.2922560400595957,2.6409796126114315,2.5256745486367906,2.241988114014177,2.2069493507667985,2.1825792412086096
2.481885753519116,2.090154861430988,2.6684158368653526,2.5669432182822165,1.7933311176403932,2.0971605809587475,2.0708585339510304,2.383898940148654,2.3654415935609596,2.184996345401616,2.039286416221901,1.9715634080888735
2.3443158844580894,2.0368700395952066,2.491305105799193,2.448688898594334,1.6909370768207517,2.019735214054006,1.9459485549167956,2.250194649546955,2.29894865592136,2.150027835812115,1.9651194095341478,1.7951105545918846
2.1814484648295998,2.0045507558303677,2.3452309081301492,2.2875469150048278,1.6626768804070429,1.9270082405416158,1.8260151019951647,2.1252606694029996,2.189469683374302,2.136021821186168,1.8810344506693422,1.69785890616376
2.052530183331386,1.9760994963486347,2.246884199749395,2.179841966304708,1.649665996088846,1.8971976927925809,1.7670205794602287,2.0193048453837688,2.131653835265595,2.1037674025643094,1.8494921438488046,1.5790158963920007
1.9369479850526088,1.9549534164057563,2.1310903887792554,2.1003310353253273,1.6079206746373969,1.8433311215360786,1.704096611380326,1.949225328100979,2.0432849326513742,2.0829479434693456,1.8165762886428123,1.5555483288413363
1.8717834463876888,1.9553599287473349,2.0310323307829776,2.0022156179909754,1.608254530140097,1.8113966607798684,1.6780578185761101,1.8617062343469124,1.9631233744906733,2.0614762795724704,1.7775110215849097,1.5074711148066795
1.8013629002165426,1.9146521483244632,1.9236681778505058,1.9344324857358468,1.6154158327963914,1.7750821449640584,1.6218263658537673,1.808907073757529,1.887054994694431,2.037135782366749,1.7535860130221526,1.4635791555204904
1.7023697257612973,1.887464293691271,1.8324659513934871,1.848232946035519,1.6421967021705934,1.7402160129928952,1.5833937846463457,1.7197577612050112,1.8123442729527943,1.9760173185948142,1.7099511167563886,1.4228839702016756
1.6235250691992824,1.8641853614524788,1.758322323201066,1.7938085724238106,1.6076130239483748,1.6923922126374735,1.5587192744457552,1.680620164965994,1.7536908453117181,1.9451574906792048,1.6681381834258937,1.4069294069511495
1.5651222510388159,1.8219053605200302,1.6597018506470063,1.7360185188029194,1.6415091732970495,1.6701835510845997,1.5467676886444985,1.647814974353735,1.6788407837760397,1.8877947524167165,1.6415520535514239,1.38356242265545
1.4833204303987286,1.7944879421975104,1.585023091169353,1.660930661196207,1.6794964965144445,1.6338168162671363,1.5215132446968689,1.5890076116445293,1.6029233314823812,1.831838651400337,1.5829722187317654,1.3524516649775755
1.3940170451142733,1.740501054350676,1.5139955400377192,1.6034162842694377,1.6804143069951942,1.5934701035203638,1.4944963183287883,1.5432986485735862,1.5364110917470353,1.7723672665256045,1.516301293643134,1.3170389237282325
1.35141414103059,1.7160155362276626,1.4353934288785546,1.5432593094586016,1.7245296171583147,1.5648048391346614,1.4866876807620046,1.4974232511185845,1.4749618010771433,1.7256793856040953,1.4680223800977896,1.27407640719577
1.3019277508265177,1.6475387707619695,1.3756803663968806,1.4941095304195524,1.6845549586431823,1.5135848888295949,1.4666024183875634,1.468398382423796,1.4162970927825227,1.6447354615510625,1.4201978336727914,1.2404383466839237
1.2414091390415336,1.6011939191219493,1.3242433794856971,1.4285732002775295,1.667127752235801,1.46940257776855,1.4457991672751207,1.4018200059814259,1.3546067830398687,1.594791580190427,1.353904184531969,1.215749140106677
1.1876957691101555,1.56978956117045,1.2618321661174172,1.3976100273726715,1.6553612577240135,1.438659887767296,1.424997162236703,1.3871044755458926,1.3036526014872998,1.538770035162224,1.3148949554558138,1.1929999455675995
1.1451172023023166,1.5130584142980665,1.1930414412464951,1.3421458698193878,1.636513172674008,1.3820564215323972,1.4070311833286575,1.3383741609664639,1.2491296712606663,1.4806673188858728,1.2566060524371905,1.1388472210765448
1.0910648127125555,1.4886131657612165,1.1382454302222538,1.2958533684095215,1.615651294962755,1.3509455810904334,1.4016677046789212,1.2967659032957064,1.195208330999032,1.4445636765203127,1.2068935566972891,1.092452734995668
1.0329551924575706,1.4459083490708204,1.0861967721747252,1.2465881441403088,1.614282650169816,1.2830387081558405,1.3673421381132655,1.2540799407365268,1.1476949764414799,1.3915637177419866,1.1421650067175786,1.0609954578433243
1.000563083198196,1.4011354361347566,1.031845185025703,1.198530012623074,1.5601276124612848,1.247796104444829,1.3372077972330867,1.2065179454809776,1.102050165302705,1.3556387275442048,1.1189628136492855,1.0296580144228336
