7.291269640122193,4.58107575900019,2.074434470116071,0.34602046994111724,4.973478226577815,2.561821405386342,0.298594120862163,7.376829732949546,4.406071105763102,6.474142271940336,2.964737264980436,3.4364848195271587,5.773808424622506,3.886920770471069
9.329793698545892,5.776204744417992,6.338585881877129,1.6912841520729214,8.488157280281103,4.908350897452998,3.6250265134387405,10.916910894910469,6.660094118788461,8.949226254283436,6.3217403258595075,6.3353741404723225,8.285982295505098,5.767725732084002
6.821732770559821,4.658037461870087,6.842657298805323,2.49953507025975,7.342694446646672,4.61915401149675,4.885089637441159,8.839417581350126,5.863016088631803,6.490886913929833,6.40519027813033,6.084788615763341,7.013266428213091,4.679200882065039
5.059483557369811,3.788422111012411,5.774398688350311,2.341006364469529,5.657239085612276,3.8084640764277085,4.772250782466568,6.903485207504855,4.52455848409779,4.714674370001704,5.561336035946668,4.874304566991777,5.8006007703872955,3.5394076311847726
3.9351198296318084,3.2375000489746157,4.771034264647339,2.186604551737579,4.483736577177491,3.1644409801978917,4.116215827042163,5.21278903613638,3.7676299838455423,3.478773429587186,4.838857475599524,3.9975905706771515,4.9428100966323685,3.005362948173108
3.425151333284938,2.728554552609322,3.9468172460612747,1.8717052027602616,3.7344337318352387,2.6712822611258646,3.5963627805195117,4.2240654359209575,3.2160834581488253,2.8723236070649634,4.073921459220615,3.279778608315527,4.237108357632349,2.491494286084988
2.97035625138865,2.5530822113106098,3.4266124202971677,1.8757773728784919,3.121477438502838,2.4049223830040147,3.0932300237285144,3.5886920378005476,2.8444394490300544,2.3921423266786754,3.6023947346560212,2.7560278195515195,3.8749787885267493,2.0026922451539324
2.7534370654213642,2.347985899451979,2.962336608412418,1.917760929863925,2.6678591895740595,2.1169714671336934,2.750816173719894,3.0761973831931204,2.6051818902687245,2.1202725219799565,3.3154580180001694,2.431654524829834,3.5139033416224494,1.7875960175937644
2.6043345037311263,2.2861822565437646,2.61124501224551,1.9677874915738542,2.385094835406057,2.0258666564279735,2.561955155166292,2.630857376398583,2.4852453508445977,1.8884609878297294,3.0594842867624465,2.1874120434947524,3.3217146602534373,1.6772286553280198
2.4540349099900602,2.2262070191397,2.350934792946011,1.9408672306869337,2.197304956317908,1.9530931316845113,2.39802859701936,2.3668892831589465,2.350533671857337,1.775328061297279,2.844643047173559,1.9562802398708186,3.070654362343393,1.5853394604729094
2.399538127932965,2.185617503127715,2.161361315525453,2.0280969550146652,2.0264126019624786,1.9370874070437003,2.284536357562419,2.1620698353840027,2.310563574934058,1.6102864535539523,2.7622204820124066,1.8539535048858653,2.9598142841135973,1.4976521696002614
2.2660196341875554,2.126159414463299,2.0087198496916647,2.1041853185317643,1.8901104817621377,1.9194802728475615,2.151761911670515,1.957564855301105,2.2118258768769747,1.579718063997768,2.6117267270050837,1.712695195099311,2.798976191879954,1.4306075965226828
2.2187780001247623,2.1084908111046254,1.9198552666669817,2.1727912567553256,1.7835441776234304,1.900639761709615,2.1090371099571077,1.8002209429697225,2.2211009363843113,1.4949008442540292,2.5238020134485404,1.6247440619835851,2.726512298120171,1.4361928250424771
2.170707158362492,2.080322253042498,1.8418397087073632,2.2436267530031744,1.7518542205780283,1.8867687006411853,2.0356282618613037,1.7311910697205997,2.1822877472617273,1.503307461387343,2.401463256047229,1.5937948862110891,2.5646736289145946,1.4169250670556066
2.0557089539321223,2.05358283318695,1.7656028838076296,2.1856521978287464,1.6805604641182044,1.8479831993332982,1.9742043075821822,1.6279358768163033,2.128541914227282,1.4740091428171695,2.301111972619333,1.5273446787445188,2.4406581881315677,1.4110632163130983
1.97007391332389,1.9937512597897933,1.7062634495020976,2.219778808033491,1.6259246257613233,1.8243005753702453,1.868896674885462,1.527941492293897,2.087521757976185,1.4500031734203194,2.220193444110402,1.4353994165620738,2.31945588019433,1.4288946806321265
1.9109422548197867,1.9340146905519235,1.6106823955727214,2.1554545840098926,1.5761993268261696,1.7975148715798166,1.8051148393100844,1.4729519557851163,2.033199924711813,1.4009219721047879,2.1019365160652796,1.388050455259905,2.182216440709081,1.4671315865983112
1.7896732696219684,1.8662697985768777,1.576944538083625,2.1358037553803877,1.53970866190573,1.7648045560400984,1.7488695581768356,1.4370042809237025,1.966292976342163,1.3535314049792644,2.0343807348584564,1.4121199002991491,2.084916509681162,1.4442625555800823
1.7580897687086277,1.8117190292104055,1.5474158783933065,2.121674896286927,1.5095760463948982,1.7478362388466877,1.7143603825358815,1.4028478558064044,1.8864829005219481,1.3668831390071006,1.931512535828985,1.386427441982858,1.9386890643124541,1.486307642256719
1.5998276757080565,1.7582548204162196,1.517919543696214,2.059875790385242,1.4613879422126494,1.7353366424617582,1.7086706478139704,1.3376833835073743,1.838148035096443,1.338911769578669,1.8473785064559207,1.3638643594931423,1.789105287502309,1.483771394147004
1.525224545276018,1.6987645925019086,1.4936300803075144,2.0468076751451876,1.393830105357051,1.684290114281791,1.6491616291970366,1.2689738620479531,1.7563838431789245,1.3140750787473816,1.7459325371039234,1.349050260658515,1.6838285177885486,1.4772929030315447
1.4359374911548215,1.6404909693311263,1.4483550873221733,2.0464279382860937,1.3658449505449113,1.6731591838674684,1.617097937991788,1.200905424643947,1.68414100837282,1.312236415708567,1.6534515640261547,1.3577308055370905,1.5413686172752012,1.5545818330597936
1.3615533717170447,1.5854737680673439,1.4253101429371298,1.9017365453485409,1.326362155829584,1.621640316009799,1.578825124452296,1.206199936093804,1.6424691445013246,1.2923599269361112,1.5774313972024974,1.3620792855373305,1.4474359102318703,1.5153377770283027
1.2887861797892863,1.4943120981098352,1.3591702662985568,1.8635977190579458,1.2717197341422641,1.5876339976973295,1.5424805524487284,1.1729033347092628,1.5559124369072084,1.3071595250320958,1.4734560929859992,1.330635859431238,1.3340759701255118,1.5050863422725524
1.2343863920037939,1.4630252291691037,1.312152321648689,1.8275430896230571,1.2478938051093302,1.547412533654858,1.518943163945667,1.1323232224739925,1.508916558318325,1.2526638270550787,1.4137180094887531,1.3406290593342514,1.2781510734863515,1.5220820355726257
1.1587720830004196,1.393628362384335,1.3269459057895105,1.7627585439316593,1.201132205878663,1.5174075555097453,1.4794727154311293,1.0464008683725265,1.4323837382631028,1.2409234193191987,1.3531762089950579,1.3361431392244174,1.1579561871142388,1.4951401032959286
1.0402980030369764,1.3386628987827147,1.282663825260831,1.765054650489625,1.186122671772886,1.5123198495406667,1.4580328965594296,1.0150275340223958,1.3354312598603981,1.239181594079856,1.264717157131461,1.3349083681894356,1.0742344182629393,1.5074291362414314
1.0115435854668895,1.3003208521558742,1.2489169402767322,1.6944575186855548,1.1573426624006329,1.4527331897176337,1.4474520101678847,0.9602016585139747,1.3058846470425816,1.2091749069579276,1.1971080278340194,1.3095997569246898,1.003923297638233,1.486008881159851
0.9686594887874951,1.2633537021404646,1.2330832891986003,1.658990121780928,1.1167362756277983,1.4300948072143544,1.3964660558532174,0.9393488056977303,1.242069990464052,1.19253979948142,1.120960556146235,1.2842272419584277,0.9363245189611906,1.446108885835769
0.9152179149333513,1.2199782252780398,1.1855651395280102,1.5926187227642818,1.073672749187262,1.387418484009938,1.3705936672706054,0.903012298975865,1.166808431754254,1.1632109139341977,1.0709850841001387,1.262566632546747,0.8662772653366474,1.4243357292433654
0.8724073396247445,1.1815245768297318,1.1535137095678611,1.5962452793727813,1.0663897378625706,1.3632905762777228,1.3220071011091823,0.8541696312047009,1.1350051144206932,1.1479203644958864,1.0223806286484676,1.2450068828686136,0.8301960050717535,1.4166726968167707
0.816732331285991,1.1719674296863023,1.1374823599931054,1.5337178963648792,1.0267191361801535,1.3305606721968852,1.288393215711832,0.8130165270317525,1.0939940273608526,1.1322319112134875,0.9594344676970512,1.2090560851749554,0.775810575836984,1.3700862048557798
0.7960517361900465,1.1008139688131762,1.0911893910904,1.5335358468138804,0.9870154580307993,1.300403318044966,1.2897160765273692,0.7490704424071792,1.058436397829023,1.085916589952366,0.902590715657529,1.2041320709606211,0.7110581986095772,1.3576438818842407
0.7503131254680386,1.1004816523408345,1.07893602737276,1.4518699662761914,0.9677666926832805,1.2793291307672343,1.251995129661638,0.7508652680522919,1.0074617965624768,1.04584762902058,0.8847974944285277,1.1645064310560012,0.646771057981064,1.3193912178704676
0.7216207416851292,1.0549270864456373,1.0393272028197638,1.391186521574303,0.906113943820494,1.2425923890752713,1.1922139247438617,0.6725228224170581,0.9724552816882305,1.0171470284395332,0.7953078347472518,1.1361472396356929,0.6275416603947276,1.2781674657385373
0.701532895267251,1.03550754996658,1.0071668563873972,1.3871158106237598,0.8794932221706616,1.1976164216523513,1.1515300258339911,0.6742200597742507,0.9272798608963705,0.9938983223416797,0.7738386604213728,1.1189697201435491,0.5906498349148067,1.2435386879144412
0.6851356834253388,0.9969362916686474,0.9638707385483444,1.3499138311188672,0.8444285329026576,1.1821512773875975,1.1284621672702297,0.6203662194173453,0.8827618174261207,0.9526986505888035,0.7576687220389814,1.0834060772165535,0.5591201396698297,1.216839588899983
0.6499879698139547,0.9679178982420591,0.9331328281555685,1.2879040636529637,0.8247773575753723,1.1264830367343501,1.0916920791199247,0.5976626586649015,0.8638960982333844,0.9280781239809196,0.7303235762163894,1.0370235270582828,0.5213866246021405,1.174725348532438
0.6241968205143708,0.934406125244765,0.9001806062166111,1.266260542278154,0.7951929697506044,1.1022510498783091,1.0541523939045443,0.561808160932761,0.8154435006471095,0.8989225991465193,0.6765508721154847,1.0238417771245218,0.5108427826196774,1.1225895832899913
0.6084015112864538,0.9007890100036752,0.8821509448002427,1.179819506494008,0.7719961099813586,1.0658612918410397,1.0208659296800005,0.5149360193626423,0.7851444787672818,0.8882069452958936,0.6471504509223753,1.0028652772551503,0.46903235788976244,1.107078029923675
0.5861117766486669,0.8838226395357327,0.8300617959674621,1.1830509214382927,0.7391377113231048,1.0344292910158137,0.9904571196625951,0.5301821601293629,0.7480833006428794,0.8859969228803504,0.6303482176078089,0.9680300103088157,0.4317403923617292,1.1052287028414312
0.56163401293371,0.849611529283882,0.8285097983047082,1.16487917771555,0.7391145914410727,1.0105375968862953,0.9581860814173438,0.4849953354643783,0.7283003242889247,0.8374083428473235,0.6079185101079966,0.9529174097181542,0.41512162659079915,1.083674756742873
0.5361519100170248,0.8272684997414971,0.7957930209282656,1.123324443212447,0.7097461892283573,0.9616758545876031,0.930057929897394,0.45686305770489927,0.6793497523617521,0.8185910495424515,0.5862026848582779,0.9048094367767051,0.3716135565385194,1.0406598048360358
0.5380607845122413,0.8015430855793272,0.7695649343725259,1.089275913270191,0.6821878670773516,0.9571099680401085,0.8933934391618403,0.438649171961961,0.6836689352723615,0.7737325535075588,0.5851269449729324,0.8881383012311359,0.3817721749411704,1.0108810466242844
0.513370739076382,0.7709324481092865,0.7496902542456664,1.0887895255607625,0.6562011111889483,0.9076696068114296,0.8704119446038718,0.43517276551377554,0.6555632614115495,0.7745707333442224,0.5568776785095793,0.861711266123005,0.3595998080067168,0.9940109848911752
0.508512811901615,0.7399360251125271,0.7074128613885338,1.0324994731873982,0.6420623582692941,0.8737974660828884,0.8392918745946149,0.4155521931776734,0.6302523177218112,0.7299813108455878,0.530794933600586,0.835253774978189,0.32291490669158207,0.9689612982843889
0.48243388851099106,0.720944072957989,0.6873928300879565,1.0128584184474794,0.6154914715391612,0.8492857253932635,0.8104275949968563,0.39555896802654483,0.6082751140599355,0.7359812378709192,0.5020546922057803,0.8098484945615452,0.3189794279154742,0.9302249130411723
0.48503525323907987,0.7112580421780623,0.6613460980111607,0.9397922763461911,0.5983944582032077,0.8282548126035204,0.7740474814989613,0.39258984452370965,0.5833016725051287,0.7149000133097757,0.47643879525555216,0.7763715262762596,0.3216995187253907,0.9174391920876291
0.4519907460250546,0.6799878891931683,0.6337903004503975,0.9337508830990349,0.5622840164491635,0.8152948094828022,0.7822297882733545,0.3854794066407818,0.5493215855538389,0.6909568818260237,0.46479910656888757,0.7620944086729601,0.28436429927921303,0.8760155190725125
0.44991946224632223,0.6744475947428098,0.5958572091526353,0.8988896848016799,0.545891764045603,0.7792220110866348,0.7228073848680713,0.3441707630822632,0.5352268538178954,0.6860839470225729,0.43082477052414947,0.7431282720322497,0.27449328670370576,0.8468928018773192
0.44475881846967397,0.6426715538191311,0.584272199408661,0.8987839530242347,0.5289366537068032,0.7447990540282603,0.706969514985864,0.33473871064231225,0.5183842441850485,0.6366762714154107,0.4166939430911746,0.704434313291424,0.266291533623948,0.8367845357042154
