2.196203505678721,2.8295836541916985,5.147271233348216,3.0767232128248954,5.475176127932995,4.813909475678319,3.295289393671324,8.355025266443908
4.644408065681976,5.869229763859417,7.3530110996916775,6.3133615475453055,8.228089997657824,8.044938016704808,5.307227505666163,10.62518096128526
4.6601562257944265,5.791853255260948,6.11501527914466,6.251308409002765,6.690018370143839,7.321906287159354,4.70759847534572,7.7105279724191105
3.876771160057049,4.80849441252407,4.846538293948602,5.2871526981485015,5.179855826726737,5.880222562094352,3.8755039978043664,5.61830908881805
3.310209075687366,4.020533942378109,3.956009970940382,4.463753351009502,4.067021826222773,4.7844550664743455,3.307942420779369,4.3078032822954295
2.7711863492037834,3.3533028423863174,3.3618789832229194,3.8718836664300214,3.3586013507314347,4.09113928010223,2.847901374978234,3.4819882172538907
2.417157495985605,2.8995862946648905,2.9176121577545437,3.3909748971917586,2.8727146589140706,3.5546085654003243,2.5361423186545062,2.892347802845738
2.173183325351631,2.57482459504371,2.61492671610789,3.0221164181616365,2.566611994137375,3.150368275576355,2.3312599798176854,2.540857690400884
2.0153540023138534,2.327379764729845,2.441483197143461,2.762843710053955,2.308633433519082,2.851869274781272,2.2283739261881728,2.2747256411163033
1.8870251917553234,2.121028142523255,2.2831555714658305,2.5081431209985263,2.137955950305447,2.63864245425651,2.1642814619939643,2.0636863135027856
1.7868915860308445,1.9964855491579723,2.215399197269913,2.3805707142847075,2.057498108326243,2.456751600319407,2.128736303697034,1.90050651758777
1.74582276973815,1.8883762645488091,2.1093486093814175,2.2327486336746247,1.9628711212396712,2.3093644053119466,2.1132043661222677,1.7888544056342357
1.7246564248737493,1.8290390685466333,2.061152533302292,2.123652555503228,1.9197190632003336,2.2057697391761875,2.0827937033722668,1.6654935384728957
1.6893498597151422,1.7611589560768,1.9910524676673487,2.046737273867932,1.8717964672799738,2.086805711410362,2.064118919438738,1.6313292343729326
1.6845112547820165,1.7275624282573947,1.926036131612756,1.9531054322390453,1.8221519409648304,1.9926342792312421,2.0491798746108154,1.57708362627516
1.6680250766418159,1.6799046970756288,1.8618056015674629,1.8909212488570155,1.7836744844848083,1.8957107096496773,2.023012074710686,1.5214710468864918
