5.808520583783825,2.2646479671216606,5.484614599682137,2.645936580840367,4.695809270614767,1.5408849257199526,9.881392623809825,3.266502815195986
7.879335858720705,5.628603528406268,7.862496648392704,6.064174161673792,8.224731848814113,3.1473873626066093,12.737243233703612,4.918545691383042
6.058533442431199,5.6605794141113055,6.758454714752433,6.133390249299738,7.735147048261258,3.3523550290739967,8.609852392695474,4.431429836840112
4.678201522154548,4.496111246458415,5.319652554197592,5.163281790622988,6.46947451275927,2.8353857855449927,5.962159434620732,3.7008086778254783
3.5713595518386474,3.609059427209768,4.435712785448884,4.466279698882662,5.346604586277024,2.539561379791006,4.503830102310653,3.2724507275342223
2.9414729195726688,2.9847520589358347,3.851750181968207,3.8968085800204935,4.5491184896701915,2.1639799834916222,3.625723361650322,2.780672486056654
2.5214016874650853,2.5127530495199975,3.3769645807877193,3.415359775749814,3.956624912815287,2.000584887516224,2.839720495555722,2.531310613394278
2.2355666878685136,2.12240255606882,3.059313995034347,3.022144741019386,3.547495699781237,1.8457209724745278,2.4803915752031642,2.3510119567962873
2.066013979780864,1.9167999833268023,2.8219707625198303,2.7077302617287358,3.23220389597223,1.780834843212465,2.0707551323380633,2.3209776011021255
1.9606353613969094,1.70556367773747,2.644460476379368,2.4519100931819975,2.9711590851511662,1.7522394294833632,1.8937157633700787,2.2967736006708726
1.8897711396258552,1.5376535857589082,2.5063162046010325,2.302151963127377,2.818286185209336,1.7672750142430886,1.705921784341891,2.234955186990328
1.8178545450640862,1.430590028249376,2.3841602456473194,2.1400628495592766,2.6973282856532856,1.769104196045868,1.6195506169276066,2.2066610227663506
1.818778978208808,1.388921187665831,2.288064921471579,2.0397399298667995,2.582846337398011,1.8097004514130899,1.4597228023197053,2.150950484978951
1.7964277194216498,1.30022887414465,2.1614010702952893,1.963797210864603,2.426788655351372,1.880615570480898,1.3870067444728393,2.1448349012150243
1.7757341280307146,1.2652813927224738,2.063160135896084,1.8948460239835132,2.3249065374055538,1.946990015798739,1.398839919813939,2.1265713649585747
1.739160575839072,1.2064788701428615,1.9769391544926327,1.8609962361473107,2.1922060302044515,1.9719548577294606,1.3773836852911387,2.077619317552976
