4.2430534,19.053448
7.7014985,0.39485493
-5.9990153,-12.13543
1.5285028,-2.283186
3.9486532,1.1617601
-0.9191725,-8.815243
7.681528,1.9095485
0.35620064,-16.346743
4.0277233,2.597439
10.024676,1.6340876
7.245901,-0.94943434
7.1537986,18.801369
-4.607237,12.0627365
6.7095904,16.519188
-1.7913575,-6.9172974
5.1670375,3.426761
5.4755516,1.6766683
9.719217,7.8713026
9.99241,5.6409187
6.150097,10.178758
9.316768,-9.972542
5.214546,0.5731987
4.0925584,17.556732
11.085826,-8.1017065
3.6556208,9.938538
-2.3288069,-1.9293829
0.9292115,22.32732
1.4998668,21.586592
11.1947,2.7558303
1.5948277,7.6421833
-7.2631392,4.105336
10.572893,15.354924
4.5116577,-3.2412162
9.192833,1.4263346
4.7330933,12.816641
-1.6497924,-10.489289
6.0409336,15.260347
-2.4192226,-10.392908
7.854361,-4.467504
9.769614,6.3802266
0.5742414,-9.750321
5.989443,9.351144
0.8123867,-4.473076
11.5415325,14.331621
-0.86680263,1.6486341
3.9191165,20.845747
0.12313208,19.093973
-1.4045198,11.025038
11.462684,1.6652064
-2.3720632,0.13489085
11.126265,-1.6142545
-3.2020757,14.0680895
8.232093,-0.33430043
1.9217658,-3.94121
-0.69322217,-10.87657
-2.4038284,-0.8924916
0.06339348,7.9831357
0.6321673,5.6664214
4.612082,13.488024
2.999701,17.715853
5.8400784,13.582931
8.4404125,-9.306076
5.19024,-4.2378426
-2.4632578,-2.825558
-0.7479272,-6.86408
11.198669,-7.1311135
6.627541,2.5116694
7.8865967,-9.2964325
9.693018,-8.308111
6.670148,0.9576443
12.091192,2.274473
3.5543416,8.771962
2.6035779,21.542175
2.221085,-2.6957376
6.4665446,23.24399
7.733695,13.397788
3.0438783,-10.552501
0.54130155,1.1964495
1.0123664,5.1687856
4.33731,20.233805
-2.7094889,-9.728348
-3.5172021,-8.928751
8.063788,3.021705
11.816572,-8.396817
2.6023674,-5.2425404
-4.6300554,-7.313676
-4.834363,-11.418511
2.1041186,22.502737
2.6748812,23.182161
-1.4726704,-11.472478
10.050485,-2.995874
-1.3833681,-5.708333
2.896848,13.959335
-1.3528165,-2.3972106
-0.5298053,-16.035767
8.599961,17.03168
-0.760432,-13.626242
-1.1948037,-1.1159612
7.916659,20.674599
-8.398094,-20.105556
9.422752,21.804808
5.2774954,9.354084
0.40975162,9.627154
1.6572597,0.07937852
6.290096,25.363289
3.3699563,22.400106
4.7612214,10.383391
11.664331,-0.39068773
7.0189347,17.350971
-1.1058649,-15.597736
-1.366039,-12.307096
10.237176,-10.067166
0.8009392,-5.3068924
10.057215,-8.250132
8.321715,-1.3934706
0.79567957,7.4926724
11.087696,-6.0329757
10.965441,22.488743
8.972772,6.4859104
2.765276,-4.3596964
6.118926,-2.9728327
6.1925335,-6.7172737
1.2784287,-11.331642
1.6866053,17.361767
6.0995355,19.480165
10.374788,15.561811
-0.25514594,-4.6406617
0.06193217,-7.3645926
4.743706,11.460819
8.421965,13.904777
7.12946,24.671097
10.027469,-1.5216054
-1.3708746,-9.5477915
-2.869236,-2.4008994
3.077558,16.25149
9.214144,-1.1402673
6.810271,20.174347
3.9610937,11.556612
-4.3362427,-5.635716
7.298231,12.635005
10.2589245,14.495688
7.594239,11.522149
-1.1426704,-16.164537
6.781467,-5.3245053
5.37932,21.624489
6.1848145,11.758443
2.779455,-1.2658727
12.179603,5.565314
0.09159775,-5.732289
0.2805789,20.451672
2.1682825,12.55245
-5.0760875,10.060102
-10.4876375,-22.406324
-7.8548355,-22.479015
-0.76152194,18.633194
13.296385,3.7999868
-12.399722,-21.235073
-3.8203435,0.57201254
-2.6997283,22.836468
1.9681084,18.243093
5.585908,23.154022
5.4416523,6.21154
-1.4382296,22.389442
-2.7403786,16.016335
-7.534464,12.110276
-11.463593,-17.640337
-11.562921,-20.369802
4.8241506,17.40025
-2.9546547,19.72106
-10.997978,-21.318027
-6.8439937,-13.346571
-8.217253,-9.939237
2.7613118,-11.291162
-1.7640461,-6.100252
-7.7541776,-7.20449
-6.4910054,-11.887914
-2.671987,7.8660097
8.96573,19.461164
-13.177917,-23.24711
5.554555,25.173737
-2.2395668,20.231705
-2.9244921,15.08198
-9.564417,-10.647575
-7.1259336,4.329669
-1.4513605,14.304057
4.9802856,20.712126
3.516434,15.928209
-9.803185,-11.811455
-8.070708,-18.652088
4.542821,24.945118
-7.037311,-0.8426053
-9.328714,-7.676068
-13.253004,-19.412521
-0.76510274,4.357238
-9.00359,-18.226624
-2.1592274,13.761594
-2.374797,15.028916
5.284221,23.61379
11.980494,7.3392625
-2.6425216,-12.316817
7.6716743,21.846235
-2.6799097,9.549809
7.7809715,19.570986
-7.4362197,-17.836714
-4.8217134,-0.8682372
-1.3853996,7.8379636
-7.346662,-23.07575
-1.8849761,6.428325
-4.665015,1.2588717
6.07149,17.654892
-2.5689666,21.618238
-7.2055693,-21.825092
-4.871304,10.64646
9.507671,20.145184
-4.4502473,16.00858
11.974502,5.230059
-6.1482306,5.9482985
-12.471046,-11.935916
3.8442013,6.6397367
-2.0012648,21.091547
12.319289,7.9595375
-6.6809444,0.24397554
-2.31655,-13.547725
-0.73523337,15.282254
-4.770389,-16.63811
-12.853252,-19.887655
-12.203819,-16.441435
-11.75525,-10.758514
3.192554,11.418424
-13.189,-18.691107
-8.438015,-17.663763
-3.9835548,5.558407
-3.8266034,-16.370363
8.172874,22.94754
4.5511613,23.108698
-7.2577224,-9.23291
-3.4612126,0.3176923
-13.609102,-11.52309
14.136314,0.60662067
-4.586092,-8.0154
-5.241466,-14.591253
-9.515879,-5.442968
-3.762321,-16.738878
-5.257877,11.490277
-7.751823,11.713367
0.9524614,8.402301
-9.809518,-22.055105
-5.9061484,-20.918238
12.851701,-3.6996713
4.560456,26.161205
-8.79718,-23.772825
-8.322046,-19.119015
-1.3493799,12.450309
3.6852083,-6.587442
13.848979,-0.3896693
-10.430533,-18.123793
-5.358837,5.649879
-6.6718616,6.3809285
-7.7240233,-11.9651575
1.3576356,13.128437
5.928354,12.839137
-11.924902,-22.899784
-12.005626,-15.235772
-0.49869394,-9.969884
-9.891167,-12.851529
0.31730276,3.9463139
-10.340062,-16.834732
-6.456107,-22.091913
-7.723439,1.7806498
8.684482,7.7140274
-12.221079,-23.214441
-6.4388247,1.4318308
-2.8833568,18.363174
-7.2295604,-4.04319
-9.239198,-8.329979
-2.42212,3.9722347
-8.5458555,-13.802717
-3.921632,20.741375
-9.041955,-22.858952
6.8505316,7.4736304
-11.695766,-14.289916
9.582321,-0.03312541
-4.1350956,-0.94366395
-8.991086,-2.0904953
11.996278,4.111844
-6.985604,-21.08366
0.7238574,11.158544
1.708069,9.949058
-5.7903185,6.6837697
-9.715917,-2.727
-6.6228533,1.6495922
-1.198732,5.14376
-6.749941,-19.776144
-3.2852004,-11.508469
-2.6549852,13.2913265
-2.2829876,6.987272
11.295493,-9.921836
2.196644,20.331726
-6.740559,-15.273626
-9.64648,-5.486458
2.2702901,21.89627
-12.176076,-7.9299593
-10.559633,-7.1190434
-11.046968,-11.5256815
-0.8550524,10.65626
2.3995252,-12.046752
-7.9565816,-12.883371
6.9615245,26.16614
-9.752249,-3.5677667
-7.452451,-14.48591
-5.7943444,-15.942131
-0.81801,17.652842
-5.135719,-13.130173
-7.019833,-14.319929
-5.257677,0.08988644
-10.567622,-11.194028
-1.9740944,3.1791174
5.4474077,-2.5415103
4.169147,-11.251595
4.2261877,6.8600755
-1.8175938,9.240908
8.568864,9.905466
-11.040191,-19.106636
-5.7256584,-13.875925
-11.760923,-18.98691
13.448277,0.36220488
10.067568,-0.9322738
-11.107285,-6.663695
-4.2010427,-9.486764
0.3366776,-1.7762129
5.6659045,18.832018
3.1788297,-2.4646046
11.267236,-2.794466
-7.779528,-15.61111
