6.55052263262726,3.2225110661747327,2.193222845858479,4.576982775147685
8.89429214807266,5.393072118268883,5.141727821670104,7.850857684136096
6.791921351056818,4.957770464398549,5.174044088259966,7.26141717885133
5.136547050605659,4.1063215936125514,4.221262375096656,5.971620508084621
3.9720914489115504,3.5447055217569354,3.4885236491030067,4.941963243186349
3.2423095822399737,3.054665587477844,2.8732417941283126,4.2496640820269125
2.7473420839388747,2.7250976145567334,2.415882953180273,3.7254731909580645
2.433023067672208,2.506156507313363,2.121613785952192,3.3211838998536214
2.1932783835989915,2.377941923762635,1.910199114109179,3.0277097639947774
2.0269636077041677,2.282773205087295,1.736202178657768,2.8012635924375955
1.9365705470360735,2.227332855093358,1.6090720814639834,2.6247643744345095
1.8462061416444135,2.1762627808083637,1.5299703451843603,2.4665016074410246
1.7889787675576185,2.148002602602912,1.488545799709469,2.345545593952302
1.7528482386495603,2.114350979580949,1.4420494496130485,2.22587424428436
1.700569786026252,2.0906146834659713,1.4232266015926893,2.1139189320353755
1.654914479755886,2.0549509662418552,1.3934857366011841,2.021948609139671
1.6214685933410973,1.9848716494500311,1.4148215331596345,1.903052885830673
1.5804548130006466,1.951256306299456,1.385350450450663,1.8116818245208497
1.548633469433579,1.8958979181440994,1.415595363106759,1.717744089596895
1.4945297132441446,1.837900266868125,1.4393819521974935,1.62410943003721
1.4437536816319545,1.7720934507074952,1.432733797366764,1.5359335906315112
1.399243463687609,1.7215618450043468,1.4804063055483372,1.4527622594256104
1.358467168417638,1.6474487458397848,1.465385515995331,1.3858170921759996
1.3049781969568204,1.5915507196904122,1.469845871102924,1.313784794301729
1.271441485525751,1.538494672603428,1.4683104072577735,1.2533705748658583
1.2153846515696567,1.4835579749212593,1.476160980545865,1.1867083614472087
1.1692350381670857,1.4358166862490866,1.496438058114613,1.1265937989615136
1.1179535389813464,1.3752799810030962,1.4893867461683619,1.076235792587916
1.0860859396966,1.3351573825896388,1.465748210271401,1.0202450062694428
1.048162184990182,1.286984852560553,1.442757981903816,0.9679411667558805
1.010307337449764,1.245357196751879,1.42445042009886,0.9259036277216709
0.9805165554890887,1.1973297873246673,1.407576553071825,0.8923617099925195
0.937761259673823,1.1585667123747978,1.4024291092763195,0.8437072693166638
0.9073759073674198,1.1288052016213512,1.3662899741122732,0.8098845681593613
0.8802451240694085,1.07982600473249,1.333675569910679,0.7700796465399073
0.8594205640522722,1.0376660012262409,1.296613298899359,0.7381826881155759
0.8257806317315124,1.0106049698345507,1.2661560471815216,0.7050505595448094
0.8073619707154591,0.9782988356020537,1.2146707103333945,0.6719372872491619
0.7840689273582828,0.941124859741964,1.1842912752919557,0.6414492299668063
0.7552051071846222,0.9095453025887635,1.171170229207768,0.6093855126985591
0.7413755176775765,0.8775111724480381,1.1290809340873649,0.5824235119895065
0.7152043157091826,0.8556419780852732,1.0973517671137296,0.5602904956319611
0.6844669259489288,0.821431566751454,1.0651551712632814,0.5372661719467619
0.6652136361934595,0.795750004251268,1.0301154367732437,0.5194950650126792
0.6497167558531339,0.7722467281116312,1.0013687452339057,0.5012071054310485
0.6275734376517744,0.7415608641153684,0.964266359702499,0.47926322872602684
0.6171794202989238,0.7217943642923982,0.9302814958183071,0.46008371622836414
0.5996974153988451,0.7003980346672863,0.9021648289965852,0.4446516472493058
0.5829940265911875,0.6735831604141846,0.8806669979543321,0.42524452091958875
0.565026876492782,0.6482981809151857,0.8529025754863216,0.4053258752623586
0.5430495089973623,0.6227193139378016,0.8254806766302181,0.38310323617246766
0.5290341847274506,0.5996268081578668,0.8004181583905466,0.3706854755772237
0.5161810827075684,0.5837171883862065,0.7754311632158938,0.3529129472547547
0.5057228630004805,0.5677422170020698,0.7436530244265989,0.33797368984487786
0.48065544096844726,0.5463974968828154,0.7133161850013183,0.32280586846671167
0.4635270043729368,0.522328402083574,0.6774192054886166,0.3077257051101473
0.4526520072348838,0.5037691879279047,0.6653013825775016,0.2937838069559107
0.43762996543383464,0.48667379001353145,0.6496518716327324,0.28242374486651284
0.4251765507746752,0.467315608065784,0.6352069660424638,0.26743753436269385
0.4044460694338585,0.44191245922139805,0.5928171865046148,0.2530192222881421
0.39599510778856795,0.424943608311184,0.5822061360215283,0.2392955814099103
0.3863053610425977,0.4058148399633197,0.557822455519059,0.2298768680068055
0.3670861079074028,0.394618227764346,0.5336835652310914,0.21920795943384988
0.35756627066458446,0.3792041991768391,0.5211191470597242,0.20814609372988613
0.34019005494507376,0.35658647195849313,0.49873040296690657,0.19384379601054047
0.32793144522511936,0.34064748046179666,0.48073148844999675,0.1845013678238913
0.3188037274666696,0.32455659938894443,0.4587217520253452,0.17121669293795674
0.2991764479053187,0.3092707943194536,0.4384905636850443,0.16444824848775746
0.29097440134567143,0.2891711952129377,0.41906213691186933,0.15397186994875342
0.28387204359312757,0.27415323288025206,0.40830759910263,0.14240872940581015
0.2670336627118939,0.26329482543379545,0.38518654480091935,0.13406562551081141
0.2529230749445582,0.24582466122846697,0.3644090291494823,0.12690546114273432
0.2371518578022906,0.22893098438558923,0.34757264324096115,0.11813396809513278
0.22566968243753396,0.21607994021636395,0.3349696853924567,0.11239556853947286
0.21381639994568702,0.20050881223348488,0.30960628280103974,0.10198536172787788
0.20674448248785818,0.185190832747625,0.2872317656445453,0.097667871963692
0.19209499979203964,0.17825899817524749,0.27360551995615195,0.08895041470153611
0.1786611028084838,0.16475324221790924,0.25392934253042204,0.08225395488468255
0.16849441792238312,0.15018611808372895,0.2352709211027287,0.07503814332209498
0.1556035724492072,0.14124008624310289,0.21822162292873223,0.06976316830768432
0.1449958133389796,0.12809741875361108,0.19941805526741413,0.06445798879525828
0.13358143853244342,0.11806543508548162,0.1847273483187353,0.05464045516864492
0.12276699536772541,0.1069470546352615,0.16824948017480484,0.05227121180468368
0.11650693667903013,0.09887211018754724,0.15391188591605395,0.04564022958135765
0.10147025122235018,0.0881302831882794,0.13347184603742812,0.04194936022728579
0.09266543473281762,0.07998381805375873,0.12484289965833152,0.037142670546405424
0.08721890787508743,0.06953135498905548,0.11113101782254856,0.031061109022702895
